Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_04_637.jpg;0;1;0;1.046957;100.2165;86.07269;1.215946;41.63529;-0.001057797
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_04_705.jpg;-3.03147;1;0;1.092302;100.2668;86.1161;1.218531;41.4612;0.0007493024
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_04_771.jpg;-6.031172;1;0;1.153599;100.3201;86.16035;1.224728;41.07826;0.0008407321
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_04_837.jpg;-9.025156;1;0;1.196893;100.3958;86.2197;1.215771;40.23414;0.0008564743
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_04_904.jpg;-12.00942;1;0;1.245711;100.457;86.26431;1.223867;39.33196;359.9826
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_04_971.jpg;-11.98935;1;0;1.301636;100.5215;86.30868;1.221105;38.22296;359.9585
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_05_037.jpg;-8.984027;1;0;1.352754;100.611;86.37023;1.213934;36.98598;359.9863
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_05_104.jpg;-5.949944;1;0;1.398576;100.6815;86.41827;1.2361;36.29785;0.003432382
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_05_171.jpg;-2.949888;1;0;1.460126;100.7542;86.46781;1.253823;35.81953;0.002312092
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_05_238.jpg;0;1;0;1.507697;100.8536;86.53731;1.254508;35.60117;-0.0002758884
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_05_304.jpg;0;1;0;1.555617;100.9305;86.59185;1.256693;35.57405;-0.0009004141
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_05_371.jpg;0;1;0;1.616486;101.0098;86.64805;1.261201;35.55982;-0.000952722
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_05_438.jpg;-1.509166;1;0;1.663466;101.1192;86.72511;1.26567;35.47614;-0.0004511694
